,Name,Price,Market-Cap
9107,1TRONIC Network,$0.03588,"$753,583"
9108,XXT-Token,$0.0008604,0.00%
9109,PolkaCipher,$0.0004894,"$25,823"
9110,Digies Coin,$0.0000000183,--
9111,Safe Earn,$0.0...02792,8.58%
9112,Diamonds Alaska Malamuted,$0.0000002198,"$5,399"
9113,Bitcoin Banana,$0.0...09989,--
9114,Projekt Diamond,$0.00000000112,--
9115,ShibaMask,$0.0...09085,"$299,648"
9116,The Pablo Token,$0.000000002198,--
9117,SaveBritney,$0.001268,--
9118,Bimp.Finance,$0.0...05464,0.00%
9119,Rewards,$0.001182,--
9120,Archimedes,$0.0000967,--
9121,Orange,$0.001171,--
9122,ViceToken,$0.000000001236,0.00%
9123,Ethereum Eagle,$0.0002075,"$155,590"
9124,Boost Coin,$0.001991,--
9125,Baby Doug,$0.0000001498,"$149,830"
9126,The Grand Banks,$0.1067,26.29%
9127,Beast Token,$0.0000006447,0.00%
9128,AfterBack,$0.0005091,--
9129,YDragon,$0.001267,"$109,544"
9130,BankEth,$0.0002825,--
9131,Dragon Slayer,$0.0000006992,--
9132,AlinX,$0.0005774,0.00%
9133,CardSwap,$0.03792,--
9134,Covid Token,$0.00005008,0.00%
9135,Yucreat,$0.0009989,--
9136,People's Punk,$0.000258,--
9137,Non-Fungible TOKE,$0.0005206,--
9138,NFT Tech,$0.003745,--
9139,PUNK Floor,$0.01796,--
9140,Stable UNI,$0.4718,"$5,084,532"
9141,Wault USD,$0.7731,"$227,521"
9142,Mensa Protocol,$0.00453,--
9143,Raid Token,$0.006894,"$1,387,048"
9144,CRYPTO PHOENIX,$0.0...07623,--
9145,SMD COIN,$0.003668,--
9146,SLINK LABS,$0.00000005001,--
9147,SNAP!,$0.000000002009,--
9148,MyLottoCoin,$0.02433,0.00%
9149,KONG Land,"$1,096.52",--
9150,SheBollETH Commerce,$0.00001805,--
9151,Intelligent Mining,$0.01753,0.01%
9152,Sona Network,$0.000009539,--
9153,WhaleStreet $hrimp Token,$0.006253,--
9154,The Red Order,$0.0000002039,--
9155,Ledgity,$0.002468,--
9156,Kranz Token,$0.000000236,"$321,737"
9157,Hoopoe,$114.02,--
9158,Ethereum Wrapped Filecoin,$7.49,--
9159,Eternal Oasis,$0.6593,"$32,962,563"
9160,Kaiju Worlds,$0.002857,--
9161,PASV,$0.0...07947,--
9162,The Rare Antiquities Token,$0.00001661,0.00%
9163,Afreum,$0.0004766,--
9164,Royal Protocol,$0.00001472,3.47%
9165,Infinity Token,$0.00000808,--
9166,Gain Protocol,$0.0000005337,"$533,684"
9167,Ape-X,$0.000000055,--
9168,Arbys Token,$0.1864,--
9169,WAIV Care,$0.00007491,--
9170,Arix,$0.2098,"$503,428"
9171,Moonbet,$0.000007802,0.00%
9172,Edufex,$0.0003172,"$137,702"
9173,Carbon Finance,$0.000014,--
9174,Arbucks,$0.0002236,--
9175,Arctic Finance,$0.0007923,--
9176,Okex Fly,$0.0...01068,"$46,602"
9177,Chihuahuax,$0.0...01657,--
9178,Fungie DAO,$0.0609,--
9179,PURR Vault (NFTX),$459.11,--
9180,Phat Doge Givings,$0.0000002507,0.00%
9181,Minerva Wallet,$0.02147,"$176,525"
9182,KRYZA Network,$0.00000004455,"$178,198"
9183,Around Network,$0.00000009989,--
9184,ArbiFarm,$0.01354,--
9185,NFT Gallery,$0.0000009989,--
9186,CAGE,$0.000119,--
9187,SolDate Token,$0.002996,--
9188,bUKHI,$0.003367,--
9189,MUD Guild Game,$0.1381,--
9190,TIR RUNE - Rune.Game,$0.4135,--
9191,ITH RUNE - Rune.Game,$0.09317,--
9192,ORT RUNE - Rune.Game,$0.1697,--
9193,AMN RUNE - Rune.Game,$0.1146,--
9194,DOL RUNE - Rune.Game,$0.4497,--
9195,FAL RUNE - Rune.Game,$0.4112,--
9196,Communifty,$0.03015,"$1,737,034"
9197,CarbonEco,$0.00000000593,--
9198,Kickstarter,$0.0...09989,--
9199,ELD RUNE - Rune.Game,$0.1808,--
9200,Amy Finance,$0.0001054,--
9201,CDzExchange,$0.00019,2.40%
9202,Rose Finance,$0.0001441,--
9203,AstroFarms Finance,$27.00,--
9204,LiveTrade Token,$0.004187,"$202,799"
9205,FlyPaper,$0.00005799,8.38%
9206,SafeMoon-AVAX,$0.0...01987,--
9207,VPEX Exchange,$0.02422,--
9208,Everest Token,$0.00001782,--
9209,Loki Variants Fan,$0.001339,0.00%
9210,ysoy chain farm,$0.8042,--
9211,Zeropay Finance,$0.0004095,--
9212,XTRA Token,$0.000001169,"$445,643"
9213,Uzumaki Inu,$0.0...02747,--
9214,Community Doge Coin,$0.0...01852,8.57%
9215,Welnance finance,$0.02669,22.80%
9216,Space Hamster,$0.0002555,"$38,318"
9217,SAVE CARDANO,$0.0000002752,0.00%
9218,FlokiFrunkPuppy,$0.00000003332,--
9219,SOLBERRY,$0.0003288,"$7,234"
9220,Nezuko Inu,$0.0...01097,--
9221,Shiba Fantom,$0.0...00148,--
9222,Adadex Tools,$0.001065,2.40%
9223,LuckyPig,$0.000001947,64.94%
9224,DOOiT V2,$0.0002404,--
9225,Silvertoken,$23.37,0.00%
9226,Magic Token,$0.1129,0.00%
9227,Momento,$0.000001091,--
9228,OrcaDAO,$0.0001637,--
9229,Sewer Rat Social Club CHIZ Token,$0.001048,0.00%
9230,Baddest Alpha Ape Bundle,$16.32,--
9231,Colawork,$0.159,0.00%
9232,WFAIR,$0.001974,3.31%
9233,IceSlush Finance,$0.007241,--
9234,Project DogeX,$0.000000006497,0.00%
9235,ESWAP.TUBE,$2.04,0.00%
9236,Lelouch Lamperouge,$0.00006634,--
9237,ACCESSLAUNCHER,$0.005542,"$12,193"
9238,CheeseFry,$0.1593,"$18,634"
9239,Oculus Vision,$0.002115,"$15,086"
9240,Nami Inu,$0.0...01795,--
9241,Token X,$0.0001496,"$488,208"
9242,Artwork NFT,$0.00000003995,--
9243,Women Empowerment Token,$0.000000001478,"$886,701"
9244,Euphoria,$0.00003792,"$1,365,132"
9245,Wiggly Finance,$0.001831,"$3,264"
9246,HIKOBABA,$0.00000563,29.33%
9247,Wrapped Curio Ferrari F12tdf,$1.36,"$341,605"
9248,Swift Finance,$0.000009396,--
9249,HashBit BlockChain,$0.000009994,"$37,364"
9250,MANAGER PRO,$0.003915,4.58%
9251,INU Token,$0.0002895,--
9252,Genesis Mana,$107.92,--
9253,Ideanet Token,$0.04195,--
9254,RewardsCoin,$0.00000001998,--
9255,Reptilian Coin,$0.0003593,"$103,147"
9256,UniArts,$0.02246,0.94%
9257,Solum,$0.0001131,"$1,907"
9258,BitANT,$0.00008749,--
9259,PocMon,$0.0007878,--
9260,Imperial Obelisk,$0.0...02204,--
9261,Binance8,$0.00109,"$53,162"
9262,Trickle,$0.001653,"$38,119"
9263,Coin To Fish,$0.00000000103,4.52%
9264,BSC MemePad,$0.001564,--
9265,Almond,$0.000001398,--
9266,Persistence Staked XPRT,$1.37,--
9267,Staked Olympus,$0,0.00%
9268,KlayGames,$2.04,0.00%
9269,Moby Dick,$0.000002505,0.00%
9270,DivineDAO,$0.03495,"$505,352"
9271,SmartCoin (SMRT),$0.0002075,"$190,676"
9272,Huckleberry,$0.01539,"$260,644"
9273,NFTSocial,$0.0000000357,$1
9274,RickMortyDoxx,$0.00000002023,"$62,720"
9275,Gogeta Inu,$0.0...08277,--
9276,Nasa Doge,$0.00000009166,"$25,004"
9277,Decentra-Lotto,$0.000000718,0.72%
9278,Rumito,$4.62,--
9279,zilSurvey,$0.01169,--
9280,Axienomics,$0.00000001442,2.16%
9281,Etherrock#72,$0.00003528,--
9282,Dopple Finance,$0.00000006082,17.37%
9283,Solarbeam,$0.1299,--
9284,Summit Defi,$0.006025,--
9285,KnoxDAO,$0.008816,0.00%
9286,Algebra,$0.004581,"$682,499"
9287,Ethera,$0.0...01119,--
9288,Charizard Inu,$0.0...03846,--
9289,Yukon,$0.0000003597,--
9290,DefiSportsCoin,$0.00005187,--
9291,Gamebox,$0.0...09987,0.55%
9292,Verify Token,$0.00000002191,--
9293,ZilWall Paint,$0.00243,"$98,189"
9294,ZilWall,$0.3804,"$33,846"
9295,FantomMoon,$0.001089,--
9296,SaitamaX,$0.0...05884,"$58,839"
9297,Aureus Token,$0.00002049,--
9298,WiseAvax,$0.1746,--
9299,Kalamint,$0.02277,--
9300,Sulgecoin,$0.3166,0.00%
9301,PicArtNFT,$0.00004395,--
9302,Damn Token,$0.000009961,12.70%
9303,Akamaru Inu,$0.0000001371,"$54,275"
9304,Island Inu,$0.000002304,--
9305,KuramaInu,$0.0...02081,"$185,368"
9306,JoJo Inu,$0.0...01403,"$67,674"
9307,Gummy Bull Token,$0.0005767,12.05%
9308,Pizza Pug Coin,$0.000001822,"$32,802"
9309,Eiichiro Oda Inu,$0.000000002035,"$101,749"
9310,The Seed Farm,$0.08122,--
9311,Pigeonsol,$0.000001959,$196
9312,KakashiInuV2,$0.00000000543,"$5,430"
9313,xDollar,$0.0008992,--
9314,Tsukiverse:Galactic Adventures,$0.0000314,--
9315,Bamboo Coin,$0.000002419,--
9316,Rogue Doge,$0.0...05215,"$434,786"
9317,Godzilla LaunchPad,$0.0...01822,--
9318,Kitty Coin,$0.0...02232,"$223,245"
9319,MommyUSDT,$0.0000008366,5.57%
9320,GloryDoge,$0.0...02456,11.29%
9321,Nest Egg,$0.0003079,2.75%
9322,HEXAGON Pay,$0.000001172,0.00%
9323,Decentralized Reit,$0.0001276,0.89%
9324,YoHero,$0.01307,4.60%
9325,SquidDao,$374.57,"$47,300"
9326,Fantom Cake,$0.0001467,$45
9327,SHIBORG INU,$0.0...02487,10.09%
9328,AlgoPad,$0.008346,"$27,540"
9329,Arrb Token,$0.00002103,--
9330,BABY WHITE HAMSTER,$0.0000305,0.00%
9331,Ninja Fantasy Token,$0.000991,--
9332,DogeMan,$0.000000009989,--
9333,Mirai,$0.0000003828,"$156,801"
9334,Otium Tech,$0.0002952,"$126,180"
9335,NovaXSolar,$0.000003623,--
9336,Sola Ninja,$0.1197,--
9337,TaiChi,$0.2765,0.00%
9338,BabyXape,$0.000007211,0.00%
9339,Baby Floki Up,$0.0...00379,0.00%
9340,CardanoEvo,$0.0000008189,4.71%
9341,Nowlage Coin,$0.008732,--
9342,Little Tsuki Inu,$0.0000001967,0.00%
9343,Avaterra,$0.6172,$141
9344,BuffedShiba,$0.000000001081,--
9345,Cockapoo,$0.000005897,--
9346,DogeKwon Terra,$0.000000323,46.58%
9347,OJE Token,$0.000001121,"$47,067"
9348,Bunscake,$0.0000001299,"$10,128"
9349,Blockchain Adventurers Guild,$0.4062,"$339,969"
9350,Mensa,$0.003604,--
9351,MAGA Coin,$0.0004443,0.30%
9352,The Three Kingdoms,$0.003027,--
9353,SpaceDawgs,$0.000001552,"$1,551,668"
9354,Uniswap Finance,$0.04552,41.81%
9355,P2P Solutions foundation,$19.46,"$85,071,665,636"
9356,Island Doges,$0.0000001028,0.00%
9357,Shockwave Finance,$0.000003726,--
9358,1Swap,$0.00006648,--
9359,Shibamon,$0.00000003896,"$38,956"
9360,DOGUS,$0.0001439,"$71,943"
9361,Balisari,$0.0002229,--
9362,Miyazaki Inu,$0.0...02652,--
9363,Catena X,$0.00000002386,$0
9364,Olympic Doge,$0.0...05164,--
9365,Otter Finance,$0.0000001754,$19
9366,FootBallGo,$0.000009352,4.74%
9367,BabyFlokiZilla,$0.0...00001,--
9368,X AE A-12,$0.00000008386,"$83,858"
9369,Togashi Inu,$0.0...03784,--
9370,NFTASCII,$0.0...02536,"$25,358"
9371,Ironman,$0.00000005296,--
9372,GEMIT.app,$0.002646,--
9373,Lizard Token,$0.000008555,--
9374,GYM Token,$0.002296,--
9375,Evagrow Coin,$0.0...01612,--
9376,Bork,$0.00001556,--
9377,Idoscan,$0.02205,--
9378,Pirate Inu,$0.000000001013,--
9379,Meta Shiba,$0.0...00709,0.00%
9380,Bali Social Integrated,$0.2597,"$25,904,179"
9381,Dickcoin,$0.0000001432,"$1,353"
9382,Follow Token,$0.004092,"$246,560"
9383,Meta Inu,$0.0...02248,"$1,034"
9384,D-Skyscraper,$0.000108,"$1,354,935"
9385,Upper Swiss Franc,$0.9789,--
9386,Let's Go Brandon,$0.0...05773,"$146,991"
9387,Optimus Cat,$0.00000001033,4.22%
9388,DogeBNB.org,$0.0...01962,0.00%
9389,United Doge Finance,$0.0...03095,--
9390,Mashima Inu,$0.00000001178,--
9391,Contracto,$0.00007295,"$70,124"
9392,Inuyasha,$0.0002725,0.00%
9393,MetaAxis,$0.000000001066,"$69,318"
9394,Succor Coin,$0.0000001583,"$6,333"
9395,N-Word Pass,$0.00000001194,--
9396,Spike Inu,$0.0...07848,"$510,112"
9397,Shining Crystal Shard,$0.007369,5.37%
9398,SHIBA CLASSIC,$0.00000001299,"$6,493"
9399,Low Float Gem,$0.5288,0.00%
9400,Kala Finance,$0.00005086,12.09%
9401,QuizDrop,$0.2697,"$85,763"
9402,Kimetsu Inu,$0.00000004084,"$40,838"
9403,Panda Inu,$0.00000007175,--
9404,ForeverBlast,$0.00001741,"$90,831"
9405,GM ETH,$0.0...01059,"$52,969"
9406,Mishka Token,$0.0000000838,--
9407,Good Fire Token,$0.00006752,--
9408,MagicBox,$0.0...01578,2.61%
9409,NFTFundArt,$0.0...04981,"$46,476"
9410,ShinChan Token,$0.0...03889,"$38,894"
9411,Probably Nothing,$0.000002458,0.00%
9412,FindShibby,$0.000007906,7.67%
9413,MEONG TOKEN,$0.0...04897,"$161,179"
9414,PRELAX SWAP,$0.00002735,"$16,410"
9415,Tezilla,$0.0...00632,$632
9416,ArmzLegends,$0.001824,--
9417,ZillaMatrix,$0.0...00587,--
9418,Perfect World,$0.0...05473,--
9419,we love gm,$0.00001494,"$257,769"
9420,degemV2,$0.002615,"$135,829"
9421,PlayersOnly,$0.000269,"$40,477"
9422,Vibe Token,$0.00000007974,--
9423,TokenBook,$0.00003569,--
9424,Hunger Token,$0.00006522,7.38%
9425,Flesh Token,$0.0005984,--
9426,AxieDoge,$0.0003459,0.00%
9427,Undead Finance,$0.01473,"$110,477"
9428,Shiba Inu Billionaire,$0.0...02991,9.93%
9429,Zoints,$0.00000002221,--
9430,BNBeer,$0.0...01001,--
9431,Sparrow Token,$0.0001898,"$3,796"
9432,LuckyToken,$0.005613,25.27%
9433,DogeGamer,$0.00004195,8.53%
9434,Nemesis,$0.001396,"$325,715"
9435,Sleepy-Shib,$0.0...00553,"$55,305"
9436,FEED SYSTEM,$0.004854,"$1,941,795"
9437,MILLIONSY,$0.009719,--
9438,Scientia,$0.0006435,"$116,752"
9439,Official Crypto Cowboy Token,$0.0...03989,"$398,908"
9440,FIAT DAO,$0.01907,--
9441,Rebellion Protocol,$0.0000007552,"$377,597"
9442,Quid Token,$0.0000002287,$229
9443,Circlepod,$0.0002401,"$7,252"
9444,The Citadel,$0.0...04405,--
9445,Hamdan Coin,$0.000004644,--
9446,Satoru Inu,$0.0...09719,"$57,828"
9447,Titania Token,$0.0...01007,"$46,611"
9448,ImpactX,$0.0...02678,"$148,984"
9449,DefiPlaza,$0.01743,"$359,943"
9450,Meta Inu Token,$0.0...05219,"$260,952"
9451,Zuki,$0.0...01584,--
9452,Unbanked,$2.75,"$88,019"
9453,Refugees Token,$0.0...09417,"$44,502"
9454,Plateau Finance,$0.0000002989,$294
9455,Heros Token,$0.0...02761,"$248,483"
9456,Naruto Inu,$0.0000000298,--
9457,Shiba Elon,$0.0...05431,--
9458,SPLASH,$0.0000002665,4.35%
9459,Yearn Cash,$11.94,"$346,154"
9460,Degen Ape Club,$0.00000007598,0.91%
9461,NFTPunk,$0.0...02927,0.00%
9462,Splash,$0.000000003894,--
9463,PIggyBankDAO,$0.819,"$15,771"
9464,Project: One Whale,$0.0...01025,0.00%
9465,MYRA AI,$0.0005686,"$75,570"
9466,BNB Hero Token,$0.00536,0.00%
9467,Baby Meta,$0.0...05295,4.09%
9468,Canon Crypto,$0.006229,2.56%
9469,MetaGameHub DAO,$0.006254,"$208,179"
9470,Banana Bucks,$0.000005125,--
9471,Buff Samo,$0.0000002345,--
9472,ShineDAO,$0.003572,--
9473,Meta Shiba,$0.0...06342,"$12,015"
9474,The Moon Shiba,$0.0...02536,--
9475,GoofyDoge,$0.00000002753,--
9476,Brave,$0.0...02082,--
9477,Microverse,$0.0002158,"$110,035"
9478,Multi-Chain Capital [old],$0.0000001007,--
9479,Multi-Farm Capital,$0.00000007551,"$113,259"
9480,Roar Soltigers Token,$0.00003545,--
9481,8ight Finance,$0.7181,--
9482,Mermaid,$0.00000002255,4.79%
9483,Alien Inu,$0.0...01859,--
9484,CarsAutoFinance,$0.00009879,"$1,752,567"
9485,Lobby,$0.0003393,"$3,393,382"
9486,AlternateMoney,$0.002466,1.39%
9487,Crystal Pro,$0.008361,--
9488,FireZard,$0.00006687,--
9489,JUST $APE,$0.0000003338,0.00%
9490,Carbon Utility Token,$0.00001001,0.00%
9491,MiniBTC,$0.000000003045,"$63,953"
9492,Hatter,$0.0...02888,--
9493,ZILLADOGE TOKEN,$0.0...00002,"$163,214"
9494,Snowball Snowbank,$0.0...06346,--
9495,StormBringer,$0.0...06798,"$67,979"
9496,Lobis,$384.99,--
9497,WOLF PUPS [OLD],$0.000001783,4.50%
9498,DoggyStyle Coin,$0.0000002891,$609
9499,Angel Inu,$0.0...04889,--
9500,STIMMY,$0.00000008679,"$86,787"
9501,SWERVE Protocol,$0.0001102,--
9502,Sheep Game,$0.000004428,--
9503,Ghost Farmer Capital,$0.0...02753,--
9504,Safe Drive,$0.0000001889,--
9505,Atlantis,$0.07538,--
9506,TrueBurn,$0.00004582,8.03%
9507,Ginga Finance,$0.0001229,--
9508,Strong Inu,$0.00002914,"$26,807"
9509,Vari-Stable Capital,$0.0000000868,"$86,798"
9510,MeebitsDAO Pool,$4.37,--
9511,KING SAMO,$0.0000001952,$39
9512,Krause,$1.02,--
9513,99DEFI.NETWORK,$0.005993,"$42,035"
9514,Stakemoon,$0.0005254,"$440,193"
9515,Punk Shiba,$0.0...02892,"$28,915"
9516,Tempo DAO,$0.00545,--
9517,Space Dog,$0.00000005436,--
9518,Planet Inu,$0.0...00001,--
9519,Kaiken,$7.31,9.80%
9520,PixelSQUID,$0.00001229,--
9521,Creator Protocol,$0.000000003407,--
9522,Firulais,$0.0...04894,"$2,447,150"
9523,Rome,$4.09,--
9524,Spice DAO,$0,0.00%
9525,Spaceship War,$0.001427,--
9526,Slushie Capital,$0.000000002678,--
9527,Evolution,$0.0001219,13.03%
9528,Bikini Finance,$0.001078,$945
9529,SuperPlayer World,$0.0001114,4.04%
9530,Hoff Coin,$0.003429,"$34,290,067"
9531,BLOOM Protocol,$0.0005517,--
9532,SolidETH,$0.0...00145,9.33%
9533,Baby Shark Tank,$0.0...02646,8.76%
9534,GoldPesa Option,$0.5657,--
9535,AngryFloki,$0.00000008274,--
9536,MillionMonke,$0.0006002,"$59,977"
9537,Big Fund Capital DAO,$0.000000006185,--
9538,Studio Shibli,$0.0...03355,"$33,535"
9539,NFTinder,$0.00000007323,5.87%
9540,Floki One,$0.0...00308,"$30,560"
9541,DaVinci Token,$0.001177,"$27,418"
9542,Smart Token,$0.5207,"$51,966"
9543,Geckolands,$0.02174,40.95%
9544,HAYFEVER,$0.00000008727,--
9545,SuperMegaHyperDoge,$0.00001483,"$62,270"
9546,FREEMOON ETH,$0.0...01208,"$60,367"
9547,RobustSwap Token,$1.17,"$7,000"
9548,AvaPay,$0.0...01196,--
9549,PIZZA NFT,$0.0000003548,1.53%
9550,Chipz,$0.01493,0.82%
9551,BlackPoker,$0.003326,0.61%
9552,Monster Adventure Token,$0.0123,8.65%
9553,Son of Doge,$0.0...00003,--
9554,MidasDAO,$0.6481,--
9555,Vikings Finance,$6.96,"$787,072"
9556,Ava MIM,$0.0...03489,--
9557,Atrollcity,$0.0000009017,5.35%
9558,AstroDonkey,$0.00000107,"$200,356"
9559,KING SHIBA INU,$0.0008632,--
9560,IceFlake Finance,$0.001716,$1
9561,Vibranium,$0.136,18.30%
9562,InfinityCash,$0.003212,0.00%
9563,WallStreetNinja,$0.000000002378,3.58%
9564,OpenStream World,$0.01462,"$23,650"
9565,AJEVERSE,$0.0...01419,0.24%
9566,Encrypter,$0.001668,"$1,668"
9567,DragonKnight,$0.04294,"$29,629"
9568,WAGMI on Solana,$0.0000001222,$950
9569,SolarMineX,$0.001089,"$261,331"
9570,Paricle Technology,$0.006204,--
9571,Parrot Egg,$0.001498,$60
9572,Beast Masters,$0.00008845,"$3,980"
9573,WhaleGirl,$0.0004535,"$272,083"
9574,Ice DAO,$0.3008,"$32,506"
9575,Yearnlab,$0.01852,--
9576,No Bull,$0.000000238,--
9577,Meme Inu,$0.002028,0.00%
9578,0xzx Token,$0.00141,"$2,115,165"
9579,Severe Rise Games Token,$0.000135,1.87%
9580,BinaHero,$0.0004046,--
9581,Dark Matter,$0.0000008567,1.59%
9582,Crypto Indian Coin,$0.000007991,"$7,170"
9583,Etherprint,$0.0...07784,--
9584,Brig Finance,$0.02149,--
9585,Hierocoin,$0.004675,2.94%
9586,Ruby Currency,$2.57,"$130,806,803"
9587,WormFi,$0.00001322,12.27%
9588,MetaverseAir,$0.0001498,"$395,539"
9589,UnityCom,$0.000000003078,"$3,078"
9590,Tremendous Coin,$0.04994,--
9591,Akil Coin,$0.00000001349,--
9592,SIMBA INU,$0.0...07018,"$35,091"
9593,BitcoinPrint,$0.0...01562,--
9594,GigaChad,$0.2482,--
9595,Mongoose,$0.0...00017,"$1,161,621"
9596,Tribeland,$0.00004171,--
9597,ToxicGameNFT,$0.0...01126,"$21,385"
9598,DiamondQ,$0.0001907,3.13%
9599,HoneyBadger,$0.00000002922,"$29,218"
9600,WAMO,$0.000388,"$1,940"
9601,CobraGoose,$0.00000002995,"$29,950"
9602,Museo,$0.000008466,6.67%
9603,Shiba wolf,$0.00000009998,"$9,998"
9604,nUSD (HotBit),$0.0...09932,--
9605,MetaMounts,$0.00004525,--
9606,RagnarokDAO,$0.06418,--
9607,GameVerse,$0.0000001347,"$75,801"
9608,Hypersonic Finance,$0.06574,"$41,416"
9609,AnyPrinter,$0.00004676,--
9610,Senator Karen,$0.0000144,--
9611,Truth Technology,$0.00003336,$500
9612,Vortex DAO,$0.02442,--
9613,Hippo Coin,$0.0000007756,"$1,645"
9614,CakeDAO,$0.9713,--
9615,Adene,$0.01016,6.16%
9616,Family,$0.9865,"$1,760,756"
9617,Master Floki,$0.0000001738,--
9618,EarnHub,$0.00000008294,0.00%
9619,KING FOREVER,$0.0...01042,"$104,177"
9620,Treasure,$0.004521,"$2,261"
9621,RebelTraderToken,$0.001643,"$126,821"
9622,TravGoPV,$0.000000001884,"$188,432"
9623,Ava Time,$0.0...02627,--
9624,BofB,$0.0003023,--
9625,CleanOcean (New),$0.0004234,--
9626,INCOME,$0.00005854,"$12,568"
9627,Fastest Alerts,$0.002001,"$100,034"
9628,Hakuna Matata,$0.00000001751,0.00%
9629,LunaFox,$0.0...00001,"$49,856"
9630,Comet Nodes,$0.001187,--
9631,Snowbear,$0.4875,--
9632,Jolofcoin,$0.0003286,"$48,088"
9633,nOFTEN,$0.1448,"$37,018"
9634,Fluffy Inu,$0.0000001225,--
9635,Yeti Coin,$0.6523,"$61,966"
9636,Clavis,$0.0002168,--
9637,InfinityGaming,$0.00000005803,--
9638,MiniGame,$0.0...06115,"$13,735"
9639,Blanc,$0.05971,--
9640,Meta Decentraland,$0.0007574,0.00%
9641,ParrotDao,$0.000002022,--
9642,KunoichiX,$0.0...01123,--
9643,REALLIQ Token,$0.0008658,2.34%
9644,Phoenix,$0.05497,--
9645,ShibRWD,$0.0...01284,$899
9646,NFTWiki,$0.001675,"$503,615"
9647,Floki Millions,$0.00000003669,9.04%
9648,SpiritDAO Ghost,$0.0005296,--
9649,Apollo Coin,$0.0...05767,"$57,666"
9650,XX Platform,$0.07391,"$280,872"
9651,Doge Run,$0.0000008287,--
9652,ATNIR Capital,$0.000685,19.96%
9653,ICY MONEY,$0.0...01054,--
9654,Orakler,$0.02301,--
9655,Frost,$0.04685,--
9656,Bitcoin Classic,$0.2997,"$9,790,287"
9657,Incognito,$0.5514,0.65%
9658,MarioFloki,$0.00000004351,3.17%
9659,Coldbank,$0.00000002767,--
9660,KILLTHEZERO,$0.00000001344,"$54,069"
9661,Earnfinex,$0.006473,"$76,298"
9662,CryptoBike,$0.9311,--
9663,Krypto Kitty,$0.00000001049,--
9664,Unite Finance,$0.02765,"$2,940"
9665,Apes Token,$0.0001206,"$120,564"
9666,Binary Cat,$0.000461,"$7,261"
9667,MetaFinance,$0.04895,"$1,642,073"
9668,Quiz Arena,$0.001492,2.18%
9669,Solid Protocol,$0.0000988,$494
9670,Traverse,$0.0001032,$10
9671,MoneyShow,$0.0002997,"$299,736"
9672,FlexQ,$0.003396,"$10,188"
9673,AvaOne Finance,$0.0003913,$313
9674,Material,$0.00619,"$137,408"
9675,Chum Coin,$0.0001535,"$767,623"
9676,strong bull,$0.0002697,"$53,937"
9677,PirateDAO,$0.1311,--
9678,New Year Resolution,$0.0000003357,"$33,571"
9679,Pavia,$0.01977,"$39,533,892"
9680,Token TT-Swap,$0.00001937,"$304,149"
9681,MysticBets,$0.0001102,"$110,244"
9682,Human Asset Token,$0.0...05436,--
9683,Nyx Token,$0.0...09122,"$539,821"
9684,NirvanaMeta,$0.000718,11.83%
9685,Digifit,$0.0001321,"$72,876"
9686,The Mask,$0.000006025,5.65%
9687,CrazyMiner,$0.0005296,2.11%
9688,ROBOT SHIB SWAP,$0.0001053,5.01%
9689,The Silent Sea,$0.00003056,"$15,565"
9690,SeanceCircle,$0.004088,--
9691,Cia Protocol,$0.000003985,"$398,524"
9692,Monfter,$0.001888,"$1,377,756"
9693,Terbo Game Coin,$0.0...00899,"$8,990"
9694,OUSE Token,$0.000001764,"$7,056,034"
9695,Kikswap,$0.000005105,9.72%
9696,GenCoin Capital,$0.0...02537,--
9697,Milk and Butter,$0.000001019,"$764,185"
9698,BabylonDAO,$21.53,--
9699,FANTOM ETHPrinter,$0.0...05935,--
9700,DPK,$0.0002059,--
9701,Kiki,$0.0007538,0.00%
9702,TombPrinter,$0.0...04403,--
9703,Orclands Metaverse,$0.002754,--
9704,Solfire Protocol,$0.001129,"$11,289"
9705,Metaland DAO,$0.0000002415,8.92%
9706,Emocoin,$0.005993,"$125,853,434"
9707,Meta Capital,$0.0001332,--
9708,Frog,$0.0...01592,--
9709,DogeWhisky,$0.0...03896,--
9710,WATCHMEN,$0.00000006792,$340
9711,Captain Shibarrow,$0.0...08319,14.13%
9712,Metaverse Capital,$0.00009749,"$87,740"
9713,BEAGLE INU,$0.000007377,21.08%
9714,6DayHoneypot,$0.0001813,8.87%
9715,SIRIO,$0.0000001112,82.07%
9716,Bitblocks Fire,$0.021,5.55%
9717,Pyrrho,$0.00003296,1.35%
9718,Sierra,$0.0002925,$44
9719,Alpaca USD,$0.9822,2.40%
9720,Octaverse Games,$0.00000002438,7.08%
9721,CryptoSword,$0.004654,9.82%
9722,Ghost Inu,$0.00000006781,--
9723,Quantum,$6.06,"$3,393,102,634"
9724,PSY Coin,$0.001001,--
9725,Safemoon Zilla,<$0.0…00001,--
9726,New Earth Order Money,$15.47,0.44%
9727,FirstDoge,$0.0...01707,7.29%
9728,Node Cubed,$0.0001583,"$1,583"
9729,Baby Panda,$0.0...02935,"$7,337"
9730,LaunchMyNFT,$0.004077,"$128,619"
9731,Woof Token,$0.0...02285,--
9732,Land Of Realms,$0.00003625,0.00%
9733,HakuSwap,$0.0104,"$105,560"
9734,Shikage,$0.00008495,--
9735,Shitcoin,$0.0009252,"$19,127"
9736,InFi,$0.00006174,"$61,742"
9737,CreDA,$0.555,"$299,181"
